figure_id	Species	Group	PlotGroup	median_value	log_median_value
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.59	1.19284890090461
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	25.25	1.40226310242942
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.2	1.08636339045099
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.815	0.991894728717172
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	27.65	1.44169670632316
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.06	0.957132991187687
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.57	1.06333711256113
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.23	0.0899404184986347
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	38.67	1.58737529515018
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	28.985	1.46217480304639
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16	1.20412269698795
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.29	1.01241959529083
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.9	0.949394886330779
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.24	0.510558414150438
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.75	0.942013016359459
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.47	1.24229539092019
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	60.955	1.78501004808724
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	35.39	1.54888178980301
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.76	0.942509063839349
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.135	0.960713305844056
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	31.19	1.49401676717069
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	33.375	1.52342257562756
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	25.485	1.40628634203942
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	37.665	1.57593912481229
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	50.425	1.70264676815213
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	33.155	1.52055034213742
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.58	0.981370042400207
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.42	1.18808719014213
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.4	0.973132473729186
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	59.805	1.7767382209017
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.69	1.06781822623989
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	19.575	1.29170398934236
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.67	0.222742476026601
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	110.01	2.04143255945736
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.98	0.599893983858262
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.59	1.1640582685418
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.58	1.09968409335691
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	44.775	1.65103656446858
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16	1.20412269698795
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.12	1.08350620310329
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.7	1.13672373717755
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	31.77	1.50201858182053
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.87	1.17231388912062
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	23.05	1.3626728138625
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	65.07	1.81338147415993
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.19	1.04883396760557
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	45.9	1.66181363171157
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	70.45	1.84788161390268
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.92	1.0382266154062
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	26.32	1.42028753499381
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	26.68	1.42618745303187
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	27.02	1.43168695199052
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.32	0.635493799811565
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.93	0.466882442438441
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.69	1.02898176781355
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.85	0.946948177952382
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	101.25	2.00539546081932
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.46	1.05918840727
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.32	1.15594605074394
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.355	1.26375675491627
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	181.3	2.25839804364011
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.06	0.906340430040671
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.92	1.17377173394782
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.635	0.750901627403038
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	21.83	1.33905572514335
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.24	1.1218912652611
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	82.65	1.91724338336932
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.315	0.800380232025844
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	23.065	1.3629553418558
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.22	0.717678822740233
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	62.22	1.79393070477033
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.46	0.810239240767848
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	41.815	1.62133313972887
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.17	0.336479746957996
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.97	1.22968440149978
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	148.93	2.17298248111558
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	76.91	1.88598337603343
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.61	1.06483596041568
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.06	1.04375905366415
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.87	0.836963058621721
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.6	0.880819306644275
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.72	0.757403621287529
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.34	0.970351526039055
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	32.9	1.51719721799199
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.82	0.945473509077624
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.34	1.12515908514915
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.42	0.92531724936073
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16	1.20412269698795
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.15	0.911162937473934
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.77	0.830595083622728
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.42	0.92531724936073
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	81.435	1.91081163401303
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	45.395	1.65700897713444
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.97	0.901463770477133
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.61	0.748970602621781
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.9	1.2278892743959
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.26	1.0884940125373
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	0.96	-0.0176835303079348
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.56	0.55146219708474
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.76	0.245537342935994
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.91	0.949882578246132
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.46	0.927375496513198
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.45	0.97543640419375
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.21	0.0828212609393293
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	48.35	1.68439737664866
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.875	0.687983528547944
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	39.29	1.59428313416668
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.48	0.976812918479325
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.66	0.823480750059512
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.72	1.10449052556377
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.87	0.587722186953562
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.17	0.0682229793464494
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	29.645	1.47195291966243
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	0.95	-0.0222306819084256
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.5	0.176120211056086
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.73	0.23807120613056
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.62	1.0261286061281
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	24.76	1.39375239436102
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.28	0.797966559199365
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.73	0.988117303703606
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.02	0.604236856295423
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.28	0.357953894586339
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.84	1.03503328859055
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	78.61	1.89547834874258
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.72	0.940521465345316
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.79	0.252877292563761
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.24	1.21058869912403
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.84	1.19975791900291
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.99	0.844483388783956
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.33	1.15624922105308
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.65	0.822828175998091
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.63	1.16524729463521
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.31	0.863923318018208
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.07	1.11627891040243
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.13	0.910095887436762
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	23.62	1.37328173194626
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.12	0.326356346034385
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	17.11	1.23325254778314
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.63	0.983630796908823
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.42	1.18808719014213
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.585	1.21971809444563
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.61	0.820208029700418
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.02	1.07990808075054
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.795	0.94424078173564
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	20.76	1.31722944114866
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	23.12	1.36398970818077
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.21	1.18213206936565
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.98	0.953281172881823
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.61	0.935008195495001
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.42	0.807541792727725
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	20.87	1.31952453001151
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.9	0.995639581388343
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12	1.07918486515323
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.36	0.971280488611631
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.82	0.893212306662215
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.705	1.06837512834983
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	161.66	2.20860284310929
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.25	0.91645921269356
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.055	1.11578020279871
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.235	0.915668877237953
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.59	0.981823135765216
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.355	1.1862526491286
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.35	0.970816255708448
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.52	1.13097990383103
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.09	0.90795388986688
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.2	1.04922190028217
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.01	1.00043841606386
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.38	0.972207468359522
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.98	1.14551027793991
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.93	0.950856322181382
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.98	1.07846044320078
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.36	1.09202198444798
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.71	0.940023141138419
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.85	0.946948177952382
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	82.62	1.91708571629322
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	47.145	1.67343656126113
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.79	1.19838488043962
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	49.735	1.69666299549388
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.73	0.571720474936311
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.455	1.05899888481818
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	60.95	1.78497442249603
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.73	0.674870322342275
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.64	1.1655440432046
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	25.05	1.39880946391031
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.4	0.53149169022153
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.82	1.14051118553392
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.96	1.17493449655672
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.1	0.959046164761706
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	19.16	1.28239777140927
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.13	1.25840019953558
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	69.77	1.84366934544463
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.19	0.963320237089257
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.42	0.974055513113225
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.84	0.684854334578203
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.92	0.840112370343231
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	42.815	1.63159696270785
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	55.86	1.74710170883382
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.17	1.11958907255353
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.97	1.14519951486814
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.04	1.17725072384231
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.77	0.890426608140518
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.83	0.945965621947022
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.52	0.93044469208986
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.62	1.06520986551226
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	105.69	2.02403430881421
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.81	0.83315348917113
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.54	1.06220957218713
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	48.175	1.68282262482003
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.26	0.860942602676553
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.6	0.98227575691686
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	82.65	1.91724338336932
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	112.78	2.05223247533328
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.06	0.957132991187687
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.1	1.04532689133193
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	428.53	2.6319813322214
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.56	0.980462435081649
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.37	0.136752266326663
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	73.08	1.86379913295278
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.94	1.0390212917643
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.29	0.798657549913149
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.6	0.204147125212848
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.81	1.03382971146
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.52	0.876223615745822
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	22.11	1.34459070681888
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.27	0.514561033634031
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.15	0.854312115807303
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	14.585	1.16390941112654
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	21.17	1.32572290947646
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.75	0.829310206775691
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	15.345	1.18596972296052
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.04	1.00173803842971
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	206.23	2.31435205236305
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.53	0.814919831981913
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	26.715	1.42675680417368
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.13	0.853095620895854
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.46	0.872744649075499
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	53.235	1.7261980742088
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	20.5	1.31175597956026
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.79	1.10687394004382
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	21.2	1.3263379094828
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.43	1.01828847230381
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.01	0.845724213278845
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.31	0.800036241827979
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.47	1.09586993617895
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.32	1.12450748529113
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.38	0.86806224653225
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.78	1.07114897714581
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	18.28	1.2619785671817
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.76	0.889867317800503
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	11.05	1.04336620827015
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.08	1.00346484056514
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	54636.29	4.73748120231699
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	2.22	0.346372536824548
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.55	1.02325657614958
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.95	1.14457732082055
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.05	0.848195277153127
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.025	0.779964259394256
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	110.68	2.04406954285623
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	3.83	0.583210113102105
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.8	0.944487607286695
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	27.925	1.44599473700234
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	4.19	0.622224387866044
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.895	0.838540569153386
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	5.95	0.774524264734136
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	139.36	2.14413844929844
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	10.31	1.0132628776247
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.78	0.890985179145098
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.645	1.13497672280467
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	34.76	1.54108101718358
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.06	0.957132991187687
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	27.135	1.43353142640815
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	22.61	1.3543024831482
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	13.84	1.14113922807531
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	27.37	1.4372763841609
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.2	0.913819148625592
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	16.85	1.22660248261503
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	34.27	1.53491537170109
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	140.61	2.14801651710434
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	8.03	0.90472095364453
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.17	1.0852941467814
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.03	1.08026923742028
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	33.765	1.52846804028111
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.31	0.117304446641003
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	33.38	1.52348763340324
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	12.77	1.10619429814659
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	57.2	1.75739678804845
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	9.245	0.965911613084517
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	7.37	0.867473380552885
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	1.59	0.201424437579912
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	6.93	0.840739501442232
fig-1d	Mouse	Top_10k_Genes	Mouse_Top_10k_Genes	19.18	1.28285086713782
