ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0016922	nuclear receptor binding	1/38	137/18639	0.0072992700729927005	3.5802919708029193	1.3700710885473606	0.2446832024993425	0.3848110779843337	0.3674810077332758	PAGR1	1
GO:0140101	catalytic activity, acting on a tRNA	1/38	139/18639	0.007194244604316547	3.5287769784172665	1.3525563593098282	0.24778268772451761	0.3848110779843337	0.3674810077332758	MARS2	1
GO:0140767	enzyme-substrate adaptor activity	1/38	139/18639	0.007194244604316547	3.5287769784172665	1.3525563593098282	0.24778268772451761	0.3848110779843337	0.3674810077332758	KBTBD6	1
GO:0019787	ubiquitin-like protein transferase activity	2/38	479/18639	0.0041753653444676405	2.0480167014613775	1.0502709275202402	0.25546373860346133	0.3848110779843337	0.3674810077332758	IRF2BP1/RNF26	2
GO:0008194	UDP-glycosyltransferase activity	1/38	145/18639	0.006896551724137931	3.3827586206896556	1.301882920739734	0.2570070226028651	0.3848110779843337	0.3674810077332758	B3GALT6	1
GO:0140297	DNA-binding transcription factor binding	2/38	488/18639	0.004098360655737705	2.0102459016393444	1.0221391795342032	0.2623073502508175	0.3848110779843337	0.3674810077332758	ZNF703/PAGR1	2
GO:0000510	H3-H4 histone complex chaperone activity	1/38	151/18639	0.006622516556291391	3.248344370860927	1.2538039807510653	0.26612118192781564	0.3848110779843337	0.3674810077332758	DDX28	1
GO:0140584	chromatin extrusion motor activity	1/38	151/18639	0.006622516556291391	3.248344370860927	1.2538039807510653	0.26612118192781564	0.3848110779843337	0.3674810077332758	DDX28	1
GO:0140665	ATP-dependent H3-H4 histone complex chaperone activity	1/38	151/18639	0.006622516556291391	3.248344370860927	1.2538039807510653	0.26612118192781564	0.3848110779843337	0.3674810077332758	DDX28	1
GO:0140849	ATP-dependent H2AZ histone chaperone activity	1/38	151/18639	0.006622516556291391	3.248344370860927	1.2538039807510653	0.26612118192781564	0.3848110779843337	0.3674810077332758	DDX28	1
GO:0015616	DNA translocase activity	1/38	152/18639	0.006578947368421052	3.226973684210526	1.2460255969346496	0.26762958711424734	0.3848110779843337	0.3674810077332758	DDX28	1
GO:0140674	ATP-dependent histone chaperone activity	1/38	152/18639	0.006578947368421052	3.226973684210526	1.2460255969346496	0.26762958711424734	0.3848110779843337	0.3674810077332758	DDX28	1
